Class_Code,Rev_Date,Piping_Comp_Name,Rev_Desc,Last_Updt_Id,Last_Updt_Date
DAW3,19971203,BALL VALVES                                                                                         ,Changed wrench operator to round or oval in 2\" and smaller valve sizes.,PCSSME  ,1997-12-3
DAW3,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DAW3,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DAW3,19971204,BALL VALVES                                                                                         ,Replaced 300 class valves V-Numbers to comply with ASME B16.10 short pattern face to face dimension. Added in the Maintenance Note the V-Number to use to replace existing Neles-Jamesbury valves with the proprietary face to face dimension.,PCSSME  ,1997-12-4
DAW3,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
DAW3,19971210,GASKETS                                                                                             ,Replaced Tang Core with JM Clipper Elastagraph or approved substitute.,PCSSME  ,1997-12-10
DAW3,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DAW3,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
DAW3,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
DAW3,19990513,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-13
DAW3,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAX ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
DAX ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
DAX ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
DAX ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DAX ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DAX ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
DAX ,19971210,GASKETS                                                                                             ,Added JM Clipper Elastagraph or approved substitute. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-10
DAX ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DAX ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
DAX ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DC  ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
DC  ,19970129,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-sheets.,PCSSME  ,1997-1-29
DC  ,19970129,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-sheets.,PCSSME  ,1997-1-29
DC  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DC  ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DC  ,19971210,GASKETS                                                                                             ,Added JM Clipper Elastagraph or approved substitute. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-10
DC  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DC  ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DCB ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
DCB ,19970130,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321ss bellows. Added stress relief requirement to BSV bonnet welds in the V-sheets.,PCSSME  ,1997-1-30
DCB ,19970130,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-sheets.,PCSSME  ,1997-1-30
DCB ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DCB ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DCB ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DCB ,19990614,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-14
DCD ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
DCD ,19970130,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement for BSV bonnet welds in the V-sheets.,PCSSME  ,1997-1-30
DCD ,19970130,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-sheets.,PCSSME  ,1997-1-30
DCD ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DCD ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DCD ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DCD ,19990614,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-14
DCE ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DCE ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DCE ,19990614,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-14
DCX ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
DCX ,19970130,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-1-30
DCX ,19970130,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-1-30
DCX ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DCX ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DCX ,19971210,GASKETS                                                                                             ,Added JM Clipper Elastagraph or approved substitute. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-10
DCX ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DCX ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
DE  ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
DE  ,19970130,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-1-30
DE  ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows. Added stress relief requirement for bonnet welds in the V-sheets.,PCSSME  ,1997-12-3
DE  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DE  ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DE  ,19971210,GASKETS                                                                                             ,Added JM Clipper Elastagraph or approved substitute. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-10
DE  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DE  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
DEA ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
DEA ,19970206,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-6
DEA ,19970206,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-6
DEA ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DEA ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DEA ,19980811,GATE VALVES                                                                                         ,Added extended body gate valves for vents and drains.,PCSSME  ,1998-8-11
DEA ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
DEA ,19990616,GATE VALVES                                                                                         ,Added 1/2\" to 1-1/2\" flanged valve.,PCSSME  ,1999-6-16
DFV ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
DFV ,19970211,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-11
DFV ,19970211,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-11
DFV ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DFV ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DFV ,19971210,GASKETS                                                                                             ,Added JM Clipper Elastagraph or approved substitute. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-10
DFV ,19980811,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-11
DFV ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
DH  ,19961217,,1. Changed Instr. Spec. from S-1 to S-4. ,PCSSME  ,1996-12-17
DH  ,19970109,PIPE                                                                                                ,Changed seamless stainless steel to welded.,PCSSME  ,1997-1-9
DH  ,19970715,CHECK VALVES                                                                                        ,Added Maintenance Note for in kind replacement of Wafer Style check valve.,PCSSME  ,1997-7-15
DH  ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
DH  ,19980708,FITTINGS                                                                                            ,Changed schedule number to .250\" wall in 8\" size to match new pipe wall. Added Note 173.,PCSSME  ,1998-7-8
DH  ,19980708,ORIFICE FLANGES                                                                                     ,Changed bore to match new pipe wall.,PCSSME  ,1998-7-8
DH  ,19980708,PIPE                                                                                                ,Change pipe schedule number from Sch 40S to .250\" wall on 8\" pipe and Sch 40S to Calc Wall on 10\" to 12\" pipe sizes. Added Note 172. ,PCSSME  ,1998-7-8
DH  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DH  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
DJ  ,19970109,PIPE                                                                                                ,1. Changed 1/2\" to 6\" to welded from seamless.,PCSSME  ,1997-2-12
DJ  ,19970619,GATE VALVES                                                                                         ,Added gate valves with non-stellited seats for liquid service only. Stellite seated gate valves to be used for gas or vapor service only.,PCSSME  ,1997-6-19
DJ  ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
DJ  ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
DJ  ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
DJ  ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DJ  ,19971210,GASKETS                                                                                             ,Replaced Tang Core with JM Clipper Elastagraph or approved substitute.,PCSSME  ,1997-12-10
DJ  ,19980817,PIPE                                                                                                ,Changed pipe schedule number for14\" and larger sizes to .375\" minimum nominal wall\, from Sch 40S.,PCSSME  ,1998-8-17
DJ  ,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
DJ  ,19990513,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-13
DJ  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
DJB ,19970708,GATE VALVES                                                                                         ,Added gate valves with non-stellited seats for liquid service only. Stellite seated gate valves to be used for gas or vapor service only.,PCSSME  ,1997-7-8
DJB ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
DJB ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
DJB ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
DJB ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
DJB ,19971210,GASKETS                                                                                             ,Added JM Clipper Elastagraph or approved substitute. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-10
DJB ,19980817,PIPE                                                                                                ,Changed pipe schedule number for 14\" and larger sizes to .375\" minimum nominal wall\, from Sch 40S.,PCSSME  ,1998-8-17
DJB ,19990513,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-13
DJB ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
DQ  ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
DQ  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
DSP ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
DX  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FA  ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FA  ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FA  ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FA  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FA  ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FA  ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
FA  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FA  ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
FA  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAB ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FAB ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FAB ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FAB ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAB ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FAB ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
FAB ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAB ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
FAB ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAC ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FAC ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FAC ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FAC ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAC ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FAC ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
FAC ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAC ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
FAC ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAC2,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106. ,PCSSME  ,1997-1-9
FAC2,19970212,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FAC2,19970212,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement for BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FAC2,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAC2,19971204,,Revised V-sheets for gate\, globe and check valves to change seat ring materials to either carbon steel or stainless steel with stellite facing.\\
\\
Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FAC2,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
FAC2,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAC2,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 177 stating that Orbit valves are NOT fully bi-directional at full rated pressure in some sizes.,PCSSME  ,1998-8-5
FAC2,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FACN,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FACN,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FACN,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FACN,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FACN,19971204,,Revised V-sheets for gate\, globe and check valves to change seat ring materials to either carbon steel or stainless steel with stellite facing.\\
\\
Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FACN,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
FACN,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FACN,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 177 stating that Orbit valves are NOT fully bi-directional at full rated pressure in some sizes.,PCSSME  ,1998-8-5
FACN,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAD ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106. ,PCSSME  ,1997-1-9
FAD ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FAD ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSV's with 321SS bellows.,PCSSME  ,1997-12-3
FAD ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAD ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FAD ,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
FAD ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAD ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
FAD ,19990615,PLUGS                                                                                               ,Changed to pressue relief plugs.,PCSSME  ,1999-6-15
FAD3,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FAD3,19970212,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FAD3,19970212,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FAD3,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAD3,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FAD3,19971204,GATE VALVES                                                                                         ,Added a Special Note that gate valves 2\" and smaller are considered tight shut off.,PCSSME  ,1997-12-4
FAD3,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAD3,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
FAD3,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAH ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FAH ,19970714,GATE VALVES                                                                                         ,Added Special Note B.,PCSSME  ,1997-7-14
FAH ,19970715,GATE VALVES                                                                                         ,Added 1/2\" - 1-1/2\" flanged gate valves.,PCSSME  ,1997-7-15
FAH ,19971202,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-2
FAH ,19971202,GASKETS                                                                                             ,Added JM Clipper Elastagraph. Added Note 169 for spiral wound gasket.,PCSSME  ,1997-12-2
FAH ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAH ,19981130,CHECK VALVES                                                                                        ,Made all 2\" and larger valves full stellited.,PCSSME  ,1998-11-30
FAH ,19981130,GATE VALVES                                                                                         ,Made all 2\" and larger valves full stellited.,PCSSME  ,1998-11-30
FAH ,19981130,GLOBE VALVES                                                                                        ,Made all 2\" and larger valves full stellited.,PCSSME  ,1998-11-30
FAH ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAJ ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
FAJ ,19970714,GATE VALVES                                                                                         ,Added Special Note B.,PCSSME  ,1997-7-14
FAJ ,19970715,GATE VALVES                                                                                         ,Added 1/2\" - 1-1/2\" ring type joint gate valves.,PCSSME  ,1997-7-15
FAJ ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FAJ ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FAJ ,19981130,CHECK VALVES                                                                                        ,Made all 2\" and larger valves full stellited.,PCSSME  ,1998-11-30
FAJ ,19981130,GATE VALVES                                                                                         ,Made all 2\" and larger valves full stellited.,PCSSME  ,1998-11-30
FAJ ,19981130,GLOBE VALVES                                                                                        ,Made all 2\" and larger valves full stellited.,PCSSME  ,1998-11-30
FAJ ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FAP ,19970109,PIPE                                                                                                ,Changed SA53 to SA106.,PCSSME  ,1997-1-9
FAP ,19970714,GATE VALVES                                                                                         ,Added Special Note B.,PCSSME  ,1997-7-14
FAP ,19970715,GATE VALVES                                                                                         ,Added 1/2\" - 1-1/2\" flanged gate valves.,PCSSME  ,1997-7-15
FAT ,19981130,GATE VALVES                                                                                         ,Made all 2\" and larger valves full stellited.,PCSSME  ,1998-11-30
FAT ,19981130,GLOBE VALVES                                                                                        ,Made all 2\" and larger valves full stellited.,PCSSME  ,1998-11-30
FAT ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FC  ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FC  ,19970212,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement for BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FC  ,19970212,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-12
FC  ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FC  ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FC  ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FC  ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FCA ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FCA ,19970213,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FCA ,19970213,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FCA ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FCA ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FCA ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FCA ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FCB ,19961217,,1. Changed Instr. Spec. from S-1 to S-4.,PCSSME  ,1996-12-17
FCB ,19970213,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement on BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FCB ,19970213,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-Sheets.,PCSSME  ,1997-2-13
FCB ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FCB ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
FCB ,19990615,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-15
FCD ,19961217,,1. Changed Instru. Spec. from S-1 to S-4,PCSSME  ,1996-12-17
FCD ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
FCD ,19971204,,Made all BSV's full stellited\, from half stellited\, to match manufacturers' standard.,PCSSME  ,1997-12-4
FCD ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
