Class_Code,Rev_Date,Piping_Comp_Name,Rev_Desc,Last_Updt_Id,Last_Updt_Date
DAB ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
DAB ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
DAB ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DAB ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
DAB ,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
DAB ,19971208,GASKETS                                                                                             ,Added JM Clipper Elastagraph or approved substitute. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-8
DAB ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DAB ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
DAB ,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
DAB ,19990512,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-12
DAB ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAB ,20021017,GASKETS                                                                                             ,"ADDED LAMON'S VENDOR REFERENCE. R.F.  ADDED NOTE 169 IN COMMENTS. R.F.",COBBS2  ,2002-10-17
DAB ,20021120,,"RE-INSERTED PREVIOUSLY OMITTED NOTE ""GOVERNED BY API 941-NELSON CURVE"" IN MAXIMUM TEMPERATURE FIELD. R.F.",COBBS2  ,2002-11-20
DAB ,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DAB ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
DAB ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
DAB ,20071015,PLUGS                                                                                               ,"Added to 1/2""- 1-1/2"": CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DAB ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
DAB ,20071024,,Added special note:   C.  REFER TO INSTRUMENT PIPING SPEC COMMENT IN INDEX INFO TAB,LOOMT0  ,2007-10-24
DAB ,20071024,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010: Changed note from 174 to 5",LOOMT0  ,2007-10-24
DAB ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DAB ,20090210,,Index Info-Temp: deleted 750F,LOOMT0  ,2009-2-10
DAB ,20090211,FLANGES                                                                                             ,added notes #493 & #494,LOOMT0  ,2009-2-11
DAB2,20070927,,NEW SPEC FROM ULSD PROJ.,HEDSTX  ,2007-9-27
DAB2,20071015,PLUGS                                                                                               ,"Added to 1/2"" - 1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DAB2,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
DAB2,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DAB2,20090211,FLANGES                                                                                             ,added note #493 ,LOOMT0  ,2009-2-11
DAB2,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 160 BORE:  #493",LOOMT0  ,2009-2-13
DAC ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
DAC ,19970714,BALL VALVES                                                                                         ,Changed class 300 flanged valves v-number and face to face dimension to ASME B16.10 short pattern dimension. Added Maintenance Note B.,PCSSME  ,1997-7-14
DAC ,19970715,CHECK VALVES                                                                                        ,Added Maintenance Note C for in kind replacement of Wafer Style check valve.  ,PCSSME  ,1997-7-15
DAC ,19971203,BALL VALVES                                                                                         ,"Changed wrench operator to round or oval in 2"" and smaller valve sizes.",PCSSME  ,1997-12-3
DAC ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
DAC ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
DAC ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DAC ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
DAC ,19971204,BALL VALVES                                                                                         ,Replaced 300 class valves V-Numbers to comply with ASME B16.10 short pattern face to face dimension. Added in the Maintenance Note the V-Number to use to replace existing Neles-Jamesbury valves with the proprietary face to face dimension.,PCSSME  ,1997-12-4
DAC ,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
DAC ,19971208,GASKETS                                                                                             ,Replaced Tang Core with JM Clipper Elastagraph or approved substitute. ,PCSSME  ,1997-12-8
DAC ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DAC ,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
DAC ,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
DAC ,19990512,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-12
DAC ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAC ,20021017,GASKETS                                                                                             ,"REMOVED ASBESTOS ENTRY FROM GASKET. R.F.  ADDED LAMON'S VENDOR REFERENCE. R.F.",COBBS2  ,2002-10-17
DAC ,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DAC ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
DAC ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
DAC ,20071015,PLUGS                                                                                               ,"Added to 1/2"" - 1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DAC ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
DAC ,20071024,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010: Changed note from 174 to 5",LOOMT0  ,2007-10-24
DAC ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DAC ,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
DAC2,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
DAC2,19970129,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321 SS bellows. Added stress relief reuirement to BSV bonnet welds in the V-sheets.",PCSSME  ,1997-1-29
DAC2,19970129,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321 SS bellows. Added stress relief requirement to BSV bonnet welds in the V-sheets.",PCSSME  ,1997-1-29
DAC2,19970714,BALL VALVES                                                                                         ,Changed 300 class flanged valves v-numbers anf face to face dimension to ASME B16.10 short pattern dimension. Added Maintenance Note A.,PCSSME  ,1997-7-14
DAC2,19971203,BALL VALVES                                                                                         ,"Changed wrench operator to round or oval in 2"" and smaller valve sizes.",PCSSME  ,1997-12-3
DAC2,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DAC2,19971204,,"Revised V-sheets for gate, globe and check valves to change seat ring materials to either carbon steel or stainless steel with stellite facing.  Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
DAC2,19971204,BALL VALVES                                                                                         ,Replaced 300 class valves V-Numbers to comply with ASME B16.10 short pattern face to face dimension. Added in the Maintenance Note the V-Number to use to replace existing Neles-Jamesbury valves with the proprietary face to face dimension.,PCSSME  ,1997-12-4
DAC2,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
DAC2,19971208,GASKETS                                                                                             ,Replaced Tang Core with JM Clipper Elastagraph or approved substitute. ,PCSSME  ,1997-12-8
DAC2,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DAC2,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
DAC2,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
DAC2,19990512,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-12
DAC2,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAC2,20021017,GASKETS                                                                                             ,"REMOVED ASBESTOS ENTRY FROM GASKET. R.F.  ADDED LAMON'S VENDOR REFERENCE. R.F.",COBBS2  ,2002-10-17
DAC2,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DAC2,20070927,,DELETED PWHT EXCEPTIONS,HEDSTX  ,2007-9-27
DAC2,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
DAC2,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
DAC2,20071015,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DAC2,20071024,BUTTERFLY VALVES                                                                                    ,"3"" & LGR: added "", NACE"" to description and changed Code from V03885 to V03886",LOOMT0  ,2007-10-24
DAC2,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DAC2,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
DAC2,20071107,,"ADDED SPECIAL NOTE F.  METAL THAT HAS BEEN EXPOSED TO CAUSTIC OR AMINE SERVICE MUST BE NEUTRALIZED PRIOR TO WELDING.  THE METAL SHALL BE THOROUGHLY RINSED WITH WATER AND THEN NEUTRALIZED WITH AMPLE AMOUNTS OF UNDILUTED VINEGAR.  ALLOW FOR THE SOLUTION TO REACT FOR APPROXIMATELY 5 MINUTES AND THEN RINSE AGAIN WITH WATER.  VERIFY NEUTRALIZATION USING LITMUS PAPER AND REPEAT IF NECESSARY.  ONCE NEUTRALIZED, DRY THE AREA AND PROCEED WITH WELDING.",LOOMT0  ,2007-11-7
DAC2,20090211,FLANGES                                                                                             ,added note #493 ,LOOMT0  ,2009-2-11
DAC3,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
DAC3,19970128,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-sheets.,PCSSME  ,1997-1-29
DAC3,19970128,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement to BSV bonnet welds in the V-sheets.,PCSSME  ,1997-1-29
DAC3,19970714,BALL VALVES                                                                                         ,Changed class 300 flanged valves v-number and face to face dimension to ASME B16.10 short pattern dimension.  Added Maintenance Note B.,PCSSME  ,1997-7-14
DAC3,19971203,BALL VALVES                                                                                         ,"Changed wrench operator to round or oval in 2"" and smaller valve sizes.",PCSSME  ,1997-12-3
DAC3,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DAC3,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
DAC3,19971204,BALL VALVES                                                                                         ,Replaced 300 class valves V-Numbers to comply with ASME B16.10 short pattern face to face dimension. Added in the Maintenance Note the V-Number to use to replace existing Neles-Jamesbury valves with the proprietary face to face dimension.,PCSSME  ,1997-12-4
DAC3,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
DAC3,19971208,GASKETS                                                                                             ,Added JM Clipper Elastagraph or approved substitute. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-8
DAC3,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DAC3,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
DAC3,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
DAC3,19990513,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-13
DAC3,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAC3,20021017,GASKETS                                                                                             ,"ADDED LAMON'S VENDOR REFERENCE. R.F.  ADDED NOTE 169 IN COMMENTS. R.F.",COBBS2  ,2002-10-17
DAC3,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DAC3,20070927,,DELETED PWHT EXCEPTIONS,HEDSTX  ,2007-9-27
DAC3,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
DAC3,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
DAC3,20071015,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DAC3,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
DAC3,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DAC3,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
DAC3,20071107,,"Added Special Note: C.  METAL THAT HAS BEEN EXPOSED TO CAUSTIC OR AMINE SERVICE MUST BE NEUTRALIZED PRIOR TO WELDING.  THE METAL SHALL BE THOROUGHLY RINSED WITH WATER AND THEN NEUTRALIZED WITH AMPLE AMOUNTS OF UNDILUTED VINEGAR.  ALLOW FOR THE SOLUTION TO REACT FOR APPROXIMATELY 5 MINUTES AND THEN RINSE AGAIN WITH WATER.  VERIFY NEUTRALIZATION USING LITMUS PAPER AND REPEAT IF NECESSARY.  ONCE NEUTRALIZED, DRY THE AREA AND PROCEED WITH WELDING.",LOOMT0  ,2007-11-7
DAC3,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
DACN,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
DACN,19970714,BALL VALVES                                                                                         ,Changed class 300 flanged valves v-number and face to face dimension to B16.10 short pattern dimension. Added Maintenance Note A.,PCSSME  ,1997-7-14
DACN,19971203,BALL VALVES                                                                                         ,"Changed wrench operator to round or oval in 2"" and smaller valve sizes.",PCSSME  ,1997-12-3
DACN,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
DACN,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
DACN,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DACN,19971204,,"Revised V-sheets for gate, globe and check valves to change seat ring materials to either carbon steel or stainless steel with stellite facing.  Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
DACN,19971204,BALL VALVES                                                                                         ,Replaced 300 class valves V-Numbers to comply with ASME B16.10 short pattern face to face dimension. Added in the Maintenance Note the V-Number to use to replace existing Neles-Jamesbury valves with the proprietary face to face dimension.,PCSSME  ,1997-12-4
DACN,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
DACN,19971208,GASKETS                                                                                             ,Replaced Tang Core with JM Clipper Elastagraph or approved substitute.,PCSSME  ,1997-12-8
DACN,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DACN,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
DACN,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
DACN,19990513,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-13
DACN,20021017,GASKETS                                                                                             ,"REMOVED ASBESTOS ENTRY FROM GASKET. R.F.  ADDED LAMON'S VENDOR REFERENCE. R.F.",COBBS2  ,2002-10-17
DACN,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DACN,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
DACN,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
DACN,20071015,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DACN,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DACN,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
DACN,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
DAD ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
DAD ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
DAD ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
DAD ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DAD ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
DAD ,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
DAD ,19971208,GASKETS                                                                                             ,Added JM Clipper Elastagraph or approved substitute. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-8
DAD ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DAD ,19980805,ORBIT VALVES                                                                                        ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
DAD ,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
DAD ,19990513,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-13
DAD ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAD ,20021017,GASKETS                                                                                             ,"ADDED LAMON'S VENDOR REFERENCE. R.F.  ADD NOTE 169 IN COMMENTS. R.F.",COBBS2  ,2002-10-17
DAD ,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DAD ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
DAD ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
DAD ,20071015,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DAD ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
DAD ,20071024,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010: Changed note from 174 to 5",LOOMT0  ,2007-10-24
DAD ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DAD ,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
DAE ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
DAE ,19971204,,Added special Note C.,PCSSME  ,1997-12-4
DAE ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAE ,20021112,CHECK VALVES                                                                                        ,"DELETED COOPER FIGURE # 330-RF, KITZ FIGURE # 300UACN, LADISH VALVES FIGURE # 5372-CN7M AND PACIFIC FIGURE # A380-14-RF FROM APPROVED MANUFACTURER LIST. THESE MAY BE ADDED TO THE APPROVED LIST IF THE SPEC IS RELAXED. R.F.",COBBS2  ,2002-11-12
DAE ,20021112,GATE VALVES                                                                                         ,"DELETED KITZ FIGURE # 300UMACN, LADISH VALVES FIGURE # 8372-CN7M, PACIFIC FIGURE # A2350-14 AND VELAN FIGURE # F-1064C-23AA FROM APPROVED MANUFACTURER LIST. THESE MAY BE ADDED TO THE APPROVED LIST IF THE SPEC IS RELAXED. R.F.",COBBS2  ,2002-11-12
DAE ,20021112,GLOBE VALVES                                                                                        ,"DELETED COOPER FIGURE # 230-RF, KITZ FIGURE # 300UPACN, LADISH VALVES FIGURE # 7372-CN7M AND PACIFIC FIGURE # A360-14 FROM APPROVED MANUFACTURER LIST. THESE MAY BE ADDED TO THE APPROVED LIST IF THE SPEC IS RELAXED. R.F.",COBBS2  ,2002-11-12
DAE ,20021120,,"IN VALVE SHEETS V03413, V03704, V03001, REPLACED PACKING PTFE TO VIRGIN TEFLON. R.F.",COBBS2  ,2002-11-20
DAE ,20021120,GASKETS                                                                                             ,REPLACED GUYLON GASKETS WITH KLINGER-TOP CHEM 2000. R.F.,COBBS2  ,2002-11-20
DAE ,20021120,GATE VALVES                                                                                         ,"ADDED NOTE 5 TO VALVE SHEETS V03413, V03704, V03500 AND V03001. R.F.",COBBS2  ,2002-11-20
DAE ,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DAE ,20070529,BALL VALVES                                                                                         ,"Added Alloy 20 ball valves V06824, and referenced Notes 62 & 464.",MARTD6  ,2009-1-20
DAE ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
DAE ,20071015,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DAE ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DAH ,19970109,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
DAH ,19970714,GATE VALVES                                                                                         ,Added Special Note.,PCSSME  ,1997-7-14
DAH ,19971202,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-2
DAH ,19971202,GASKETS                                                                                             ,Added JM Clipper Elastagraph. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-2
DAH ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DAH ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DAH ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAH ,20021017,GASKETS                                                                                             ,"ADDED LAMON'S VENDOR REFERENCE. R.F.  ADDED NOTE 169 IN COMMENTS. R.F.",COBBS2  ,2002-10-17
DAH ,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DAH ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
